file_name,key,detailed_key,split
giantsteps-mtg-key-dataset/2104436.LOFI.wav,"17,12",f minor / c minor,val
giantsteps-mtg-key-dataset/217855.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/218890.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/218955.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/219078.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/221206.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/224078.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/224256.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/225388.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/226990.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/23309.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/239698.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/239972.LOFI.wav,10,a# major,train
giantsteps-mtg-key-dataset/2422478.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/2423336.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/2425817.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/2426699.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/2435069.LOFI.wav,1,c# major,train
giantsteps-mtg-key-dataset/2446138.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/245736.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/246613.LOFI.wav,4,e major,val
giantsteps-mtg-key-dataset/251655.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/25185.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/255261.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/255895.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/25702.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/257025.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/25703.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/2664585.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/26737.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/2678362.LOFI.wav,10,a# major,train
giantsteps-mtg-key-dataset/269382.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/2702217.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/2706210.LOFI.wav,1,c# major,train
giantsteps-mtg-key-dataset/2706938.LOFI.wav,11,b major,train
giantsteps-mtg-key-dataset/2707024.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/2721806.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/273439.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/273553.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/2741616.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/2754261.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/2763714.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/277229.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/277874.LOFI.wav,0,c major,val
giantsteps-mtg-key-dataset/282105.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/283467.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/287952.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/289631.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/290580.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/291094.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/292281.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/292564.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/292730.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/293203.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/297002.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/297010.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/297011.LOFI.wav,12,c minor,val
giantsteps-mtg-key-dataset/297012.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/297013.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/297025.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/297030.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/297057.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/297059.LOFI.wav,14,d minor,val
giantsteps-mtg-key-dataset/297065.LOFI.wav,14,d minor,val
giantsteps-mtg-key-dataset/297067.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/297071.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/297113.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/297114.LOFI.wav,17,f minor,val
giantsteps-mtg-key-dataset/297116.LOFI.wav,17,f minor,val
giantsteps-mtg-key-dataset/297125.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/297129.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/297131.LOFI.wav,11,b major,train
giantsteps-mtg-key-dataset/297161.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/297162.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/297188.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/297191.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/297193.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/297204.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/297206.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/297218.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/297252.LOFI.wav,4,e major,val
giantsteps-mtg-key-dataset/297253.LOFI.wav,9,a major,train
giantsteps-mtg-key-dataset/297261.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/297264.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/297266.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/297268.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/297269.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/297271.LOFI.wav,"20,4",g# minor / e major,val
giantsteps-mtg-key-dataset/297272.LOFI.wav,23,b minor,val
giantsteps-mtg-key-dataset/297273.LOFI.wav,19,g minor,val
giantsteps-mtg-key-dataset/297278.LOFI.wav,12,c minor,val
giantsteps-mtg-key-dataset/297281.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/297286.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/297287.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/297319.LOFI.wav,23,b minor,val
giantsteps-mtg-key-dataset/297320.LOFI.wav,13,c# minor,val
giantsteps-mtg-key-dataset/297334.LOFI.wav,6,f# major,train
giantsteps-mtg-key-dataset/297335.LOFI.wav,6,f# major,train
giantsteps-mtg-key-dataset/297336.LOFI.wav,6,f# major,train
giantsteps-mtg-key-dataset/297346.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/297347.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/297349.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/297355.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/297356.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/297360.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/297378.LOFI.wav,7,g major,val
giantsteps-mtg-key-dataset/297379.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/297409.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/297410.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/297411.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/297413.LOFI.wav,3,d# major,train
giantsteps-mtg-key-dataset/297415.LOFI.wav,0,c major,train
giantsteps-mtg-key-dataset/297417.LOFI.wav,16,e minor,val
giantsteps-mtg-key-dataset/297418.LOFI.wav,0,c major,train
giantsteps-mtg-key-dataset/297422.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/297424.LOFI.wav,0,c major,train
giantsteps-mtg-key-dataset/297473.LOFI.wav,20,g# minor,val
giantsteps-mtg-key-dataset/297474.LOFI.wav,11,b major,train
giantsteps-mtg-key-dataset/297485.LOFI.wav,12,c minor,val
giantsteps-mtg-key-dataset/297488.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/297491.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/297494.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/297501.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/297506.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/297513.LOFI.wav,0,c major,train
giantsteps-mtg-key-dataset/297517.LOFI.wav,15,d# minor,val
giantsteps-mtg-key-dataset/297521.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/297534.LOFI.wav,"17,15",f minor / d# minor,val
giantsteps-mtg-key-dataset/297535.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/297536.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/297538.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/297541.LOFI.wav,15,d# minor,val
giantsteps-mtg-key-dataset/297542.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/297575.LOFI.wav,"16,17",e minor / f minor,val
giantsteps-mtg-key-dataset/297579.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/297580.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/297598.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/297600.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/297604.LOFI.wav,19,g minor,val
giantsteps-mtg-key-dataset/297608.LOFI.wav,9,a major,train
giantsteps-mtg-key-dataset/297615.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/297616.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/297617.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/297620.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/297627.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/297641.LOFI.wav,14,d minor,val
giantsteps-mtg-key-dataset/297652.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/297654.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/297656.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/297657.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/297658.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/297659.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/297660.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/297666.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/297675.LOFI.wav,21,a minor,val
giantsteps-mtg-key-dataset/297677.LOFI.wav,21,a minor,val
giantsteps-mtg-key-dataset/297686.LOFI.wav,10,a# major,train
giantsteps-mtg-key-dataset/297692.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/297695.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/297696.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/297697.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/297698.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/297699.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/297704.LOFI.wav,17,f minor,val
giantsteps-mtg-key-dataset/297705.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/297717.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/297718.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/297721.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/297724.LOFI.wav,"8,17",g# major / f minor,val
giantsteps-mtg-key-dataset/297735.LOFI.wav,16,e minor,val
giantsteps-mtg-key-dataset/297748.LOFI.wav,9,a major,train
giantsteps-mtg-key-dataset/297751.LOFI.wav,21,a minor,val
giantsteps-mtg-key-dataset/297756.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/297757.LOFI.wav,20,g# minor,train
giantsteps-mtg-key-dataset/297766.LOFI.wav,21,a minor,val
giantsteps-mtg-key-dataset/297767.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/297768.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/297769.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/297804.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/297806.LOFI.wav,10,a# major,train
giantsteps-mtg-key-dataset/297807.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/297811.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/297816.LOFI.wav,21,a minor,val
giantsteps-mtg-key-dataset/297818.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/297849.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/297853.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/297879.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/297882.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/297886.LOFI.wav,5,f major,val
giantsteps-mtg-key-dataset/297889.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/297890.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/297895.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/297967.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/297969.LOFI.wav,12,c minor,val
giantsteps-mtg-key-dataset/297993.LOFI.wav,21,a minor,val
giantsteps-mtg-key-dataset/297994.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/297995.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/297996.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/298006.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/298007.LOFI.wav,16,e minor,val
giantsteps-mtg-key-dataset/298011.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/298012.LOFI.wav,8,g# major,val
giantsteps-mtg-key-dataset/298015.LOFI.wav,8,g# major,val
giantsteps-mtg-key-dataset/298017.LOFI.wav,22,a# minor,val
giantsteps-mtg-key-dataset/298020.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/298024.LOFI.wav,10,a# major,val
giantsteps-mtg-key-dataset/298029.LOFI.wav,17,f minor,val
giantsteps-mtg-key-dataset/298042.LOFI.wav,0,c major,val
giantsteps-mtg-key-dataset/298054.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/298055.LOFI.wav,9,a major,val
giantsteps-mtg-key-dataset/298058.LOFI.wav,21,a minor,val
giantsteps-mtg-key-dataset/298061.LOFI.wav,9,a major,val
giantsteps-mtg-key-dataset/298076.LOFI.wav,18,f# minor,val
giantsteps-mtg-key-dataset/298078.LOFI.wav,20,g# minor,val
giantsteps-mtg-key-dataset/298080.LOFI.wav,3,d# major,train
giantsteps-mtg-key-dataset/298082.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/298084.LOFI.wav,20,g# minor,val
giantsteps-mtg-key-dataset/298088.LOFI.wav,7,g major,val
giantsteps-mtg-key-dataset/298104.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/298109.LOFI.wav,10,a# major,val
giantsteps-mtg-key-dataset/298110.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/298111.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/298115.LOFI.wav,12,c minor,val
giantsteps-mtg-key-dataset/298129.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/298134.LOFI.wav,9,a major,train
giantsteps-mtg-key-dataset/298169.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/298170.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/298172.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/298173.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/298193.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/298211.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/298215.LOFI.wav,9,a major,train
giantsteps-mtg-key-dataset/298216.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/298226.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/298236.LOFI.wav,16,e minor,val
giantsteps-mtg-key-dataset/298319.LOFI.wav,10,a# major,train
giantsteps-mtg-key-dataset/298320.LOFI.wav,21,a minor,val
giantsteps-mtg-key-dataset/298327.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/298332.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/298334.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/298397.LOFI.wav,3,d# major,val
giantsteps-mtg-key-dataset/298398.LOFI.wav,6,f# major,train
giantsteps-mtg-key-dataset/298399.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/298429.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/298430.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/298431.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/298474.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/298525.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/298530.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/298532.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/298535.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/298536.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/298763.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/298764.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/298791.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/298795.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/298805.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/298813.LOFI.wav,14,d minor,val
giantsteps-mtg-key-dataset/298817.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/298824.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/298846.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/298847.LOFI.wav,10,a# major,val
giantsteps-mtg-key-dataset/298850.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/298857.LOFI.wav,15,d# minor,val
giantsteps-mtg-key-dataset/298860.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/298863.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/298865.LOFI.wav,17,f minor,val
giantsteps-mtg-key-dataset/298866.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/298867.LOFI.wav,15,d# minor,val
giantsteps-mtg-key-dataset/298880.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/298914.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/298915.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/298938.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/298940.LOFI.wav,20,g# minor,train
giantsteps-mtg-key-dataset/298944.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/298951.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/298984.LOFI.wav,3,d# major,train
giantsteps-mtg-key-dataset/298985.LOFI.wav,3,d# major,train
giantsteps-mtg-key-dataset/298986.LOFI.wav,3,d# major,train
giantsteps-mtg-key-dataset/298987.LOFI.wav,3,d# major,train
giantsteps-mtg-key-dataset/298990.LOFI.wav,0,c major,val
giantsteps-mtg-key-dataset/298992.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/298998.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/299003.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/299008.LOFI.wav,11,b major,val
giantsteps-mtg-key-dataset/299025.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/299031.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/299032.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/299040.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/299041.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/299050.LOFI.wav,9,a major,train
giantsteps-mtg-key-dataset/299059.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/299063.LOFI.wav,9,a major,train
giantsteps-mtg-key-dataset/299064.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/299071.LOFI.wav,9,a major,train
giantsteps-mtg-key-dataset/299073.LOFI.wav,4,e major,train
giantsteps-mtg-key-dataset/299074.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/299075.LOFI.wav,13,c# minor,val
giantsteps-mtg-key-dataset/299114.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/29912.LOFI.wav,15,d# minor,train
giantsteps-mtg-key-dataset/299157.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/299159.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/299160.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/299191.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/299298.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/299306.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/299310.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/299311.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/299355.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/299365.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/299396.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/299401.LOFI.wav,11,b major,train
giantsteps-mtg-key-dataset/299450.LOFI.wav,10,a# major,train
giantsteps-mtg-key-dataset/299451.LOFI.wav,7,g major,val
giantsteps-mtg-key-dataset/299452.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/299453.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/299454.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/299455.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/299456.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/299457.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/299459.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/299462.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/299464.LOFI.wav,11,b major,train
giantsteps-mtg-key-dataset/299465.LOFI.wav,4,e major,train
giantsteps-mtg-key-dataset/299466.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/299467.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/299468.LOFI.wav,9,a major,train
giantsteps-mtg-key-dataset/299469.LOFI.wav,0,c major,val
giantsteps-mtg-key-dataset/299470.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/299471.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/299472.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/299473.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/299474.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/299475.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/299482.LOFI.wav,9,a major,train
giantsteps-mtg-key-dataset/299483.LOFI.wav,7,g major,train
giantsteps-mtg-key-dataset/299486.LOFI.wav,4,e major,train
giantsteps-mtg-key-dataset/299488.LOFI.wav,16,e minor,train
giantsteps-mtg-key-dataset/299489.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/299490.LOFI.wav,6,f# major,train
giantsteps-mtg-key-dataset/299491.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/299492.LOFI.wav,"18,9",f# minor / a major,val
giantsteps-mtg-key-dataset/299493.LOFI.wav,9,a major,train
giantsteps-mtg-key-dataset/299494.LOFI.wav,"11,0",b major / c major,val
giantsteps-mtg-key-dataset/299497.LOFI.wav,21,a minor,val
giantsteps-mtg-key-dataset/299503.LOFI.wav,0,c major,train
giantsteps-mtg-key-dataset/299507.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/299509.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/299511.LOFI.wav,2,d major,train
giantsteps-mtg-key-dataset/299513.LOFI.wav,1,c# major,train
giantsteps-mtg-key-dataset/299546.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/299547.LOFI.wav,18,f# minor,train
giantsteps-mtg-key-dataset/299616.LOFI.wav,16,e minor,val
giantsteps-mtg-key-dataset/299624.LOFI.wav,16,e minor,val
giantsteps-mtg-key-dataset/299625.LOFI.wav,0,c major,train
giantsteps-mtg-key-dataset/299654.LOFI.wav,19,g minor,val
giantsteps-mtg-key-dataset/299657.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/299665.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/299667.LOFI.wav,9,a major,train
giantsteps-mtg-key-dataset/299668.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/299669.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/299679.LOFI.wav,5,f major,train
giantsteps-mtg-key-dataset/299681.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/299690.LOFI.wav,14,d minor,val
giantsteps-mtg-key-dataset/299701.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/2997186.LOFI.wav,23,b minor,train
giantsteps-mtg-key-dataset/299725.LOFI.wav,22,a# minor,val
giantsteps-mtg-key-dataset/299729.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/299739.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/299743.LOFI.wav,6,f# major,train
giantsteps-mtg-key-dataset/299754.LOFI.wav,19,g minor,train
giantsteps-mtg-key-dataset/299761.LOFI.wav,"5,19",f major / g minor,val
giantsteps-mtg-key-dataset/299764.LOFI.wav,7,g major,val
giantsteps-mtg-key-dataset/299767.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/299769.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/299772.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/299773.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/299782.LOFI.wav,13,c# minor,train
giantsteps-mtg-key-dataset/299786.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/299789.LOFI.wav,8,g# major,train
giantsteps-mtg-key-dataset/299792.LOFI.wav,22,a# minor,train
giantsteps-mtg-key-dataset/299800.LOFI.wav,0,c major,val
giantsteps-mtg-key-dataset/299801.LOFI.wav,21,a minor,train
giantsteps-mtg-key-dataset/299807.LOFI.wav,3,d# major,train
giantsteps-mtg-key-dataset/299808.LOFI.wav,3,d# major,train
giantsteps-mtg-key-dataset/299809.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/299810.LOFI.wav,12,c minor,train
giantsteps-mtg-key-dataset/299811.LOFI.wav,3,d# major,train
giantsteps-mtg-key-dataset/299812.LOFI.wav,4,e major,train
giantsteps-mtg-key-dataset/299817.LOFI.wav,17,f minor,train
giantsteps-mtg-key-dataset/299820.LOFI.wav,"17,8",f minor / g# major,val
giantsteps-mtg-key-dataset/299832.LOFI.wav,1,c# major,train
giantsteps-mtg-key-dataset/299834.LOFI.wav,1,c# major,train
giantsteps-mtg-key-dataset/299835.LOFI.wav,1,c# major,train
giantsteps-mtg-key-dataset/299836.LOFI.wav,1,c# major,train
giantsteps-mtg-key-dataset/299847.LOFI.wav,14,d minor,train
giantsteps-mtg-key-dataset/299849.LOFI.wav,21,a minor,val
giantsteps-mtg-key-dataset/299861.LOFI.wav,17,f minor,val
